140	5.3944	0.1542	11.8275	0.4152	0.0480	0.4648	
141	5.1826	0.1468	13.1626	0.4624	0.0520	0.6428	
142	5.4300	0.1546	10.9474	0.3778	0.0460	0.4153	
143	5.2370	0.1495	11.7682	0.4194	0.0539	0.3857	
144	5.2713	0.1523	13.2812	0.4910	0.0460	0.7812	
145	5.2354	0.1468	10.9177	0.3957	0.0559	0.5142	
146	5.1878	0.1497	10.4925	0.3640	0.0420	0.3362	
147	5.1387	0.1440	12.6384	0.4467	0.0500	0.4846	
148	5.2266	0.1505	11.1847	0.3567	0.0460	0.2373	
149	5.1742	0.1479	11.7682	0.4050	0.0619	0.3758	
150	5.2278	0.1503	12.0945	0.4233	0.0559	0.5637	
151	5.1902	0.1501	10.9672	0.3712	0.0480	0.4252	
152	5.3457	0.1512	15.4074	0.5660	0.0579	0.5835	
153	5.1143	0.1456	11.9363	0.4161	0.0440	0.5044	
154	5.2645	0.1500	11.1452	0.3873	0.0520	0.3165	
155	5.0907	0.1479	12.3022	0.4132	0.0420	0.5044	
156	5.0452	0.1439	12.4407	0.4694	0.0619	0.6725	
157	5.1838	0.1485	10.7002	0.3604	0.0440	0.3165	
158	5.1994	0.1482	11.9858	0.4232	0.0520	0.3659	
159	5.3800	0.1510	11.2935	0.3907	0.0619	0.4747	
160	2.4596	0.0737	7.4070	0.2480	0.0140	0.1681	
161	1.4858	0.0475	7.0708	0.2461	0.0052	0.2077	
162	1.2432	0.0384	7.0312	0.2489	0.0020	0.1483	
163	1.0150	0.0331	6.9126	0.2518	0.0040	0.1286	
164	0.8596	0.0289	7.0609	0.2646	0.0000	0.1483	
165	0.8312	0.0268	6.7840	0.2661	0.0000	0.2077	
166	0.7517	0.0243	6.7840	0.2672	0.0000	0.1879	
167	0.6506	0.0215	6.8335	0.2723	0.0000	0.1780	
168	0.6138	0.0203	6.7148	0.2766	0.0020	0.1681	
169	0.6098	0.0200	6.8730	0.2746	0.0020	0.1978	
170	0.5175	0.0181	6.8730	0.2878	0.0000	0.1681	
171	0.4987	0.0172	6.6555	0.2875	0.0020	0.2077	
172	0.4596	0.0156	6.6752	0.2859	0.0000	0.2077	
173	0.4536	0.0154	6.9324	0.2936	0.0000	0.2176	
174	0.4040	0.0149	6.8829	0.2990	0.0000	0.1978	
175	0.4096	0.0142	6.8137	0.3009	0.0000	0.2275	
176	0.3916	0.0132	6.7544	0.2990	0.0000	0.2176	
177	0.3369	0.0122	6.8236	0.3021	0.0000	0.1780	
178	0.3589	0.0122	6.9225	0.3080	0.0000	0.2472	
179	0.3337	0.0111	6.7840	0.3048	0.0000	0.1879	
180	0.2849	0.0106	6.8137	0.3140	0.0000	0.2472	
181	0.2897	0.0104	6.8038	0.3066	0.0000	0.2176	
182	0.2578	0.0096	6.6950	0.3183	0.0000	0.2275	
183	0.2637	0.0095	6.6653	0.3260	0.0000	0.2275	
184	0.2598	0.0095	6.7445	0.3177	0.0000	0.1879	
185	0.2598	0.0096	6.7741	0.3216	0.0000	0.2769	
186	0.2518	0.0093	6.7741	0.3272	0.0020	0.2571	
187	0.2418	0.0088	6.8335	0.3258	0.0000	0.2670	
188	0.2438	0.0089	6.7247	0.3279	0.0000	0.2176	
189	0.2358	0.0084	6.6653	0.3306	0.0000	0.2176	
190	0.2318	0.0083	6.7642	0.3285	0.0000	0.1978	
191	0.2030	0.0077	6.7741	0.3368	0.0000	0.2472	
192	0.2158	0.0083	6.8335	0.3362	0.0000	0.1879	
193	0.2258	0.0083	6.9422	0.3423	0.0000	0.2670	
194	0.1798	0.0073	6.7939	0.3344	0.0000	0.2373	
195	0.1798	0.0071	6.6752	0.3390	0.0020	0.2373	
196	0.1738	0.0067	6.8038	0.3432	0.0000	0.2670	
197	0.2058	0.0073	6.8532	0.3486	0.0000	0.2176	
198	0.1758	0.0073	6.8532	0.3391	0.0000	0.2373	
199	0.1738	0.0069	6.7148	0.3420	0.0000	0.2472	
200	0.1818	0.0069	7.0312	0.3552	0.0000	0.2275	
201	0.1902	0.0072	6.9225	0.3418	0.0000	0.2472	
202	0.1559	0.0065	6.8928	0.3459	0.0000	0.2571	
203	0.1698	0.0067	6.5467	0.3459	0.0000	0.2472	
204	0.1519	0.0059	6.7741	0.3451	0.0000	0.2373	
205	0.1519	0.0057	6.7741	0.3505	0.0000	0.2670	
206	0.1119	0.0052	6.8236	0.3450	0.0000	0.2670	
207	0.1171	0.0051	6.9027	0.3404	0.0000	0.2769	
208	0.1439	0.0054	6.9126	0.3503	0.0000	0.2769	
209	0.1698	0.0061	6.8434	0.3450	0.0000	0.2571	
210	0.1499	0.0055	6.9225	0.3535	0.0000	0.2176	
211	0.1678	0.0058	6.7741	0.3493	0.0000	0.2176	
212	0.1678	0.0063	6.6851	0.3440	0.0000	0.2373	
213	0.0779	0.0044	6.6950	0.3476	0.0000	0.2176	
214	0.1359	0.0056	6.6752	0.3580	0.0000	0.3066	
215	0.1598	0.0061	6.6653	0.3561	0.0000	0.2472	
216	0.1479	0.0056	6.6159	0.3536	0.0000	0.2176	
217	0.1199	0.0049	6.8038	0.3612	0.0000	0.1978	
218	0.1199	0.0053	6.6357	0.3479	0.0000	0.2176	
219	0.1279	0.0052	6.7642	0.3533	0.0000	0.2571	
220	0.1291	0.0055	6.5665	0.3491	0.0000	0.2967	
221	0.1159	0.0049	6.6752	0.3544	0.0000	0.2670	
222	0.1610	0.0057	6.7544	0.3570	0.0020	0.2472	
223	0.1259	0.0053	6.6851	0.3538	0.0000	0.1780	
224	0.1219	0.0053	6.6653	0.3639	0.0000	0.2868	
225	0.1079	0.0043	6.6060	0.3599	0.0000	0.2373	
226	0.1299	0.0056	6.7346	0.3595	0.0000	0.2868	
227	0.1299	0.0051	6.9324	0.3514	0.0000	0.2275	
228	0.1219	0.0050	6.7642	0.3531	0.0000	0.3066	
229	0.1311	0.0049	6.8434	0.3542	0.0000	0.2670	
230	0.1419	0.0055	6.6159	0.3429	0.0000	0.2769	
231	0.1798	0.0063	6.8532	0.3577	0.0000	0.3066	
232	0.1379	0.0053	6.6555	0.3547	0.0000	0.2769	
233	0.1578	0.0056	6.7445	0.3584	0.0000	0.2769	
234	0.1079	0.0046	6.6357	0.3497	0.0000	0.2176	
235	0.1638	0.0056	6.5071	0.3474	0.0000	0.2571	
236	0.0919	0.0041	6.5862	0.3457	0.0000	0.3165	
237	0.1299	0.0047	6.6357	0.3453	0.0000	0.3362	
238	0.0979	0.0043	6.6060	0.3602	0.0000	0.3659	
239	0.1239	0.0051	6.9620	0.3593	0.0000	0.2571	
240	0.0919	0.0041	6.7247	0.3526	0.0000	0.2373	
241	0.0699	0.0038	6.7049	0.3476	0.0000	0.2275	
242	0.0779	0.0034	6.6456	0.3478	0.0000	0.2373	
243	0.0380	0.0027	6.6159	0.3475	0.0000	0.2868	
244	0.0739	0.0032	6.6456	0.3464	0.0000	0.2670	
245	0.0619	0.0028	6.5763	0.3426	0.0000	0.2670	
246	0.0539	0.0029	6.5467	0.3472	0.0000	0.2571	
247	0.0739	0.0032	6.5665	0.3404	0.0000	0.2571	
248	0.0420	0.0025	6.6456	0.3407	0.0000	0.2670	
249	0.0380	0.0022	6.5961	0.3409	0.0000	0.2571	
250	0.0539	0.0027	6.5368	0.3407	0.0000	0.2868	
251	0.0380	0.0024	6.6060	0.3404	0.0000	0.2571	
252	0.0360	0.0022	6.5961	0.3484	0.0000	0.2373	
253	0.0460	0.0025	6.6357	0.3453	0.0000	0.2373	
254	0.0539	0.0026	6.5368	0.3436	0.0000	0.3066	
255	0.0380	0.0024	6.6950	0.3397	0.0000	0.3066	
256	0.0380	0.0023	6.5665	0.3380	0.0000	0.2571	
257	0.0420	0.0023	6.5961	0.3414	0.0000	0.2472	
258	0.0320	0.0020	6.6357	0.3436	0.0000	0.2571	
259	0.0220	0.0020	6.5961	0.3365	0.0000	0.2472	
260	0.0400	0.0024	6.6159	0.3428	0.0000	0.2769	
261	0.0360	0.0022	6.4379	0.3397	0.0000	0.2571	
262	0.0360	0.0023	6.5170	0.3400	0.0000	0.2571	
263	0.0360	0.0022	6.4873	0.3415	0.0000	0.2571	
264	0.0380	0.0023	6.5071	0.3436	0.0020	0.2769	
265	0.0420	0.0024	6.4676	0.3433	0.0000	0.2769	
266	0.0312	0.0021	6.4972	0.3465	0.0000	0.2670	
267	0.0260	0.0022	6.5071	0.3446	0.0000	0.2571	
268	0.0360	0.0022	6.4873	0.3455	0.0000	0.2571	
269	0.0400	0.0022	6.4873	0.3452	0.0000	0.2275	
270	0.0340	0.0020	6.4181	0.3408	0.0000	0.2769	
271	0.0380	0.0022	6.5269	0.3441	0.0000	0.2472	
272	0.0240	0.0019	6.5566	0.3433	0.0000	0.2571	
273	0.0300	0.0019	6.5368	0.3491	0.0000	0.2373	
274	0.0280	0.0018	6.5566	0.3477	0.0000	0.2769	
275	0.0260	0.0020	6.5071	0.3443	0.0000	0.2571	
276	0.0400	0.0021	6.5368	0.3431	0.0000	0.2670	
277	0.0340	0.0020	6.4478	0.3454	0.0000	0.2868	
278	0.0340	0.0020	6.4181	0.3454	0.0000	0.2769	
279	0.0440	0.0022	6.5467	0.3440	0.0000	0.2275	
280	0.0360	0.0020	6.4379	0.3428	0.0000	0.2472	
281	0.0360	0.0020	6.4478	0.3428	0.0000	0.2373	
282	0.0120	0.0016	6.4082	0.3399	0.0000	0.2670	
283	0.0420	0.0021	6.4280	0.3427	0.0000	0.2769	
284	0.0280	0.0019	6.4873	0.3440	0.0000	0.2472	
285	0.0360	0.0020	6.5071	0.3480	0.0000	0.2769	
286	0.0200	0.0017	6.4775	0.3433	0.0000	0.2472	
287	0.0180	0.0016	6.5170	0.3475	0.0000	0.2571	
288	0.0240	0.0017	6.5566	0.3409	0.0000	0.2670	
289	0.0240	0.0017	6.5961	0.3483	0.0000	0.2571	
290	0.0120	0.0017	6.5071	0.3488	0.0000	0.2571	
291	0.0312	0.0019	6.5071	0.3441	0.0000	0.2769	
292	0.0320	0.0020	6.4478	0.3470	0.0000	0.2275	
293	0.0180	0.0018	6.4873	0.3492	0.0000	0.2472	
294	0.0120	0.0016	6.5368	0.3481	0.0000	0.2275	
295	0.0260	0.0016	6.4577	0.3452	0.0000	0.2472	
296	0.0300	0.0017	6.5665	0.3445	0.0000	0.2472	
297	0.0320	0.0019	6.3983	0.3491	0.0000	0.2670	
298	0.0200	0.0017	6.5862	0.3468	0.0000	0.2472	
299	0.0280	0.0020	6.5862	0.3472	0.0000	0.2670	
300	0.0300	0.0017	6.4775	0.3464	0.0000	0.2670	
301	0.0440	0.0021	6.4577	0.3452	0.0000	0.2670	
302	0.0260	0.0019	6.6060	0.3490	0.0000	0.3066	
303	0.0240	0.0017	6.5862	0.3474	0.0000	0.2571	
304	0.0240	0.0017	6.5269	0.3443	0.0000	0.2769	
305	0.0260	0.0017	6.5862	0.3504	0.0000	0.2868	
306	0.0160	0.0016	6.3884	0.3495	0.0000	0.2769	
307	0.0260	0.0018	6.4280	0.3510	0.0000	0.2967	
308	0.0240	0.0019	6.5170	0.3487	0.0000	0.2769	
309	0.0360	0.0019	6.5665	0.3527	0.0000	0.2373	
310	0.0280	0.0016	6.6357	0.3493	0.0000	0.2472	
311	0.0280	0.0018	6.5665	0.3511	0.0000	0.2571	
312	0.0320	0.0018	6.5170	0.3444	0.0000	0.2670	
313	0.0320	0.0018	6.5665	0.3528	0.0000	0.2472	
314	0.0312	0.0019	6.4873	0.3518	0.0000	0.2868	
315	0.0300	0.0019	6.4873	0.3500	0.0000	0.2472	
316	0.0100	0.0017	6.4873	0.3467	0.0000	0.2670	
317	0.0200	0.0015	6.4775	0.3464	0.0000	0.2472	
318	0.0100	0.0017	6.4972	0.3491	0.0000	0.2373	
319	0.0420	0.0019	6.3983	0.3475	0.0000	0.2472	
320	0.0180	0.0017	6.5368	0.3462	0.0000	0.2472	
321	0.0140	0.0017	6.4873	0.3486	0.0000	0.2670	
322	0.0240	0.0018	6.4478	0.3494	0.0000	0.2670	
323	0.0280	0.0017	6.4775	0.3478	0.0000	0.2670	
324	0.0260	0.0016	6.4972	0.3489	0.0000	0.2571	
325	0.0180	0.0016	6.6357	0.3494	0.0000	0.2472	
326	0.0240	0.0016	6.5170	0.3518	0.0000	0.2769	
327	0.0100	0.0014	6.5368	0.3484	0.0000	0.2571	
328	0.0280	0.0018	6.4379	0.3463	0.0000	0.2472	
329	0.0200	0.0016	6.4972	0.3473	0.0000	0.2472	
330	0.0300	0.0019	6.4873	0.3509	0.0000	0.2373	
331	0.0160	0.0016	6.4972	0.3489	0.0000	0.2670	
332	0.0180	0.0015	6.5170	0.3497	0.0000	0.2472	
333	0.0200	0.0018	6.5071	0.3497	0.0000	0.2769	
334	0.0200	0.0016	6.4577	0.3468	0.0000	0.2571	
335	0.0240	0.0019	6.5071	0.3485	0.0000	0.2571	
336	0.0160	0.0015	6.4873	0.3513	0.0000	0.2472	
337	0.0180	0.0016	6.5961	0.3534	0.0000	0.2670	
338	0.0340	0.0017	6.5763	0.3492	0.0000	0.2275	
339	0.0200	0.0016	6.5368	0.3503	0.0000	0.2670	
340	0.0200	0.0015	6.5368	0.3520	0.0000	0.2472	
341	0.0140	0.0016	6.4478	0.3510	0.0000	0.2571	
342	0.0300	0.0016	6.4873	0.3489	0.0000	0.2670	
343	0.0140	0.0014	6.4280	0.3478	0.0000	0.2670	
344	0.0300	0.0018	6.4577	0.3491	0.0000	0.2571	
345	0.0272	0.0015	6.5071	0.3491	0.0000	0.2373	
346	0.0220	0.0018	6.5566	0.3500	0.0000	0.2670	
347	0.0140	0.0015	6.5368	0.3484	0.0000	0.2670	
348	0.0260	0.0017	6.4082	0.3465	0.0000	0.2769	
349	0.0140	0.0017	6.4775	0.3456	0.0000	0.2373	
350	0.0140	0.0015	6.4082	0.3457	0.0000	0.2670	
351	0.0200	0.0018	6.5368	0.3463	0.0000	0.2769	
352	0.0180	0.0015	6.4280	0.3440	0.0000	0.2769	
353	0.0320	0.0017	6.5170	0.3475	0.0000	0.3066	
354	0.0280	0.0017	6.6060	0.3536	0.0000	0.2670	
355	0.0180	0.0016	6.3983	0.3481	0.0000	0.2967	
356	0.0220	0.0016	6.4379	0.3458	0.0000	0.3165	
357	0.0280	0.0016	6.4972	0.3476	0.0000	0.2868	
358	0.0100	0.0014	6.4775	0.3456	0.0000	0.2670	
359	0.0120	0.0015	6.6159	0.3503	0.0000	0.2769	
360	0.0160	0.0016	6.4873	0.3465	0.0000	0.2868	
361	0.0100	0.0015	6.4873	0.3480	0.0000	0.3066	
362	0.0160	0.0016	6.5368	0.3472	0.0000	0.2769	
363	0.0240	0.0016	6.4972	0.3501	0.0000	0.2769	
364	0.0120	0.0014	6.4873	0.3487	0.0000	0.2868	
365	0.0160	0.0015	6.4873	0.3475	0.0000	0.2967	
366	0.0200	0.0016	6.4775	0.3457	0.0000	0.2967	
367	0.0180	0.0016	6.4873	0.3504	0.0000	0.2571	
368	0.0200	0.0015	6.4478	0.3476	0.0000	0.2670	
369	0.0140	0.0014	6.4379	0.3500	0.0000	0.2769	
370	0.0160	0.0014	6.4280	0.3477	0.0000	0.2967	
371	0.0220	0.0015	6.4280	0.3483	0.0000	0.2868	
372	0.0300	0.0017	6.5368	0.3511	0.0000	0.2769	
373	0.0160	0.0016	6.4478	0.3535	0.0000	0.2769	
374	0.0180	0.0014	6.4676	0.3488	0.0000	0.2670	
375	0.0180	0.0016	6.3291	0.3484	0.0000	0.3066	
376	0.0100	0.0014	6.4181	0.3491	0.0000	0.2670	
377	0.0220	0.0015	6.4280	0.3538	0.0000	0.2769	
378	0.0100	0.0014	6.4972	0.3537	0.0000	0.2571	
379	0.0100	0.0014	6.3884	0.3531	0.0000	0.3066	
380	0.0220	0.0015	6.4577	0.3498	0.0000	0.2868	
381	0.0180	0.0013	6.4972	0.3486	0.0000	0.2670	
382	0.0180	0.0015	6.4280	0.3476	0.0000	0.2571	
383	0.0240	0.0016	6.4577	0.3530	0.0000	0.2373	
384	0.0200	0.0015	6.5170	0.3468	0.0000	0.2769	
385	0.0280	0.0014	6.5566	0.3459	0.0000	0.2769	
386	0.0260	0.0016	6.4775	0.3494	0.0000	0.2472	
387	0.0100	0.0013	6.4676	0.3500	0.0000	0.2868	
388	0.0200	0.0015	6.4379	0.3490	0.0000	0.2670	
389	0.0220	0.0015	6.4181	0.3488	0.0000	0.2967	
390	0.0132	0.0014	6.4873	0.3506	0.0000	0.2571	
391	0.0140	0.0015	6.4775	0.3550	0.0000	0.2373	
392	0.0240	0.0015	6.4082	0.3503	0.0000	0.2472	
393	0.0240	0.0016	6.4676	0.3523	0.0000	0.2472	
394	0.0180	0.0014	6.3687	0.3490	0.0000	0.2868	
395	0.0120	0.0014	6.4280	0.3473	0.0000	0.2373	
396	0.0200	0.0016	6.4478	0.3503	0.0000	0.2571	
397	0.0180	0.0015	6.4379	0.3501	0.0000	0.2769	
398	0.0180	0.0015	6.4577	0.3534	0.0000	0.2472	
399	0.0100	0.0015	6.4379	0.3456	0.0000	0.2472	
